Id,pipe_sentiment,pipe_abs_score,pipe_score,vader_score,vader_sentiment,blob_score,blob_sentiment,ProductId,UserId,Rating,review_dt,Text,Rating_scaled,std_dev
141.0,NEGATIVE,0.9989237189292908,-0.9989237189292908,0.2023,POSITIVE,0.009999999999999998,POSITIVE,B001GVISJW,ARS5Q7LR6HWPG,4.0,2011-08-28,I bought this for our office to give people something sweet to snack on.  Because it's bite size it's easier for people to grab a couple a pieces rather than an entire licorice stick. My only complaint is that one of the bags broke open in shipping.,0.5,0.6452189271268611
142.0,NEGATIVE,0.9622606039047241,-0.9622606039047241,0.7814,POSITIVE,0.21979166666666666,POSITIVE,B001GVISJW,A2YIO225BTKVPU,4.0,2011-04-03,Twizzlers brand licorice is much better than that other well known brand.If you can get these for $2 to $2.50 a package with free s/h it's a good deal.The black and cherry have good taste; but the strawberry taste was too delicate and barely there,0.5,0.8900378074405801
143.0,POSITIVE,0.9985396862030029,0.9985396862030029,0.9514,POSITIVE,0.2891666666666666,POSITIVE,B001GVISJW,A1ROND7G1QTOFY,5.0,2010-09-30,"I love these.........very tasty!!!!!!!!!!!  Infact, I think I am addicted to them.Buying them in packs of 6 bags - is very reasonable than going to Target and getting a bag.  Savings are about a $1.00 a bag.  I use subscribe and save on these and several other product.  I love subscribe and save!!!!!!!!!!!",1.0,0.3966495553674542
144.0,POSITIVE,0.9997280240058899,0.9997280240058899,0.9653,POSITIVE,0.3696969696969697,POSITIVE,B001GVISJW,A1Z54EM24Y40LL,5.0,2010-03-21,"If you are looking for a less messy version of licorice for the children, then be sure to try these!  They're soft, easy to chew, and they don't get your hands all sticky and gross in the car, in the summer, at the beach, etc. We love all the flavos and sometimes mix these in with the chocolate to have a very nice snack! Great item, great price too, highly recommend!",1.0,0.35422859566874615
145.0,NEGATIVE,0.9997332692146301,-0.9997332692146301,0.6124,POSITIVE,0.21904761904761905,POSITIVE,B001GVISJW,A281387UUS2IN5,3.0,2010-04-18,"I might be mistaken, but it appears that the pieces in this bag were reduced in size.  If they did do that, it was doubtlessly done to make it appear that the buyer got a better deal, having so many pieces after all.  The problem is that the pieces have to be a certain size in order to have enough flavor for your eating experience.  As it is, you have to use 2 or 3 pieces to match the old piece size;  it is not the same.",0.0,0.8405480976623602
146.0,POSITIVE,0.9996594190597534,0.9996594190597534,0.8643,POSITIVE,0.3318576388888889,POSITIVE,B0017I8UME,A2NH6XPAZG881D,5.0,2009-04-18,"Being a fan of Newman's Pineapple salsa for quite a while, I was looking for a comparable salsa.  This is one of the best tasting salsas I've ever had.  My daughters love it too.  They don't like super chunky salsa and the Berry Mango has a nice smooth texture with small mango pieces.  The salsa is not too sweet, just sweet enough and although it's mild, it has a nice little kick to it.  At this price, it's a steal!",1.0,0.35302886044277465
147.0,NEGATIVE,0.9984869956970215,-0.9984869956970215,0.7025,POSITIVE,0.06201878478664193,POSITIVE,B0017I8UME,AKX0RW482WAFD,2.0,2008-10-22,"The SALSA smelled delicious, as I think it probably was - but, unfortunately, the person, at AMAZON, that is a packer (there is probably several) had very little ""stuffing"" to work with, especially on the bottoms.  Therefore, the bottoms were broken on all three bottles. As I reached for my computer; I was told NO RETURNS (cause it's a food item).  I then looked for a CUSTOMER SERVICE tag; and I found ""none"" on their NEW FACE LIFT.  THEY SEEM TO BE PROUD OF THEIR NEW FACE LIFT BUT...THEY SHOULD AT LEAST HAVE A PLACE TO CONTACT THEM IN EMERGENCIES!  LIKE: I BUY A LOT OF ""STUFF"" AND IT ALL COMES IN STYROFOAM BOXES.  NEVER WOULD I SHIP THINGSESPECIALLY SALSA - IN A CARDBOARD BOX WITH JUST A STRIPE OF LARGE BUBBLE WRAP ON IT.  NO MATTER HOW MUCH THE CARRIER (FED EX) IS CAREFUL, IT'S GOING TO BREAK SOMEWHERE ALONG THE LINE.  ESPECIALLY IN AN ALL GLASS CONTAINER!  BARBARA L. S.",-0.5,0.8590930738294913
148.0,NEGATIVE,0.9961658716201782,-0.9961658716201782,0.1533,POSITIVE,0.16874999999999998,POSITIVE,B0017I8UME,ATBE88PKKQTRA,5.0,2012-08-08,This is one of the best salsas that I have found in a long time but stay away from the variety pack. The other two that come with it are not worth your money.,1.0,0.6681491201411224
149.0,POSITIVE,0.9978185892105103,0.9978185892105103,0.6956,POSITIVE,0.22666666666666666,POSITIVE,B0064KU9HO,AJFIH0DZYJF7T,3.0,2012-10-16,These remind me of dog treats I made once using pumpkin and cinnamon. They're kind of bland and not my favorite Back To Nature product. But my finace really loves them so that's where the three stars come from.,0.0,0.3885678478761395
150.0,POSITIVE,0.9997032284736633,0.9997032284736633,0.9231,POSITIVE,0.51,POSITIVE,B0037ZFEW4,ABTKZKAWOK4DC,5.0,2012-01-10,"This is the best cornmeal. I made regular cornbread and hot water cornbread with this meal and both were outstanding. Also fried some oysters with this meal, it gave them a great texture and flovor.",1.0,0.2634163107421777
151.0,POSITIVE,0.9997960925102234,0.9997960925102234,0.9858,POSITIVE,0.2734848484848485,POSITIVE,B00374XSVY,AC567LXSKDNC1,5.0,2012-07-05,"This is a fabulous marinade!  I love to use it for chicken, either baked in the oven OR on the grill.  This has enough flavor & flair, I've even used it for dinner parties, only to receive rave reviews from my guests!! DEFINITELY worth the price! Super cheap and super easy! Love it!",1.0,0.4153546253667452
152.0,POSITIVE,0.9889600276947021,0.9889600276947021,0.765,POSITIVE,0.3066666666666667,POSITIVE,B00374XSVY,A2PW7DRW757OL0,5.0,2012-04-22,Works with chicken fish beef or pork. Fast easy and makes it taste excellent. Plus buying in bulk is more than 50% off from box stores,1.0,0.34779106969376244
153.0,POSITIVE,0.9996815919876099,0.9996815919876099,0.7269,POSITIVE,0.31666666666666665,POSITIVE,B005P0HHGK,AISCBGJRPPZ5G,4.0,2012-01-15,Got this for my brother who is on Jorge Cruise diet and decided to try one for myself.  It actually tastes pretty good.,0.5,0.34380483148540497
154.0,NEGATIVE,0.999510645866394,-0.999510645866394,0.2502,POSITIVE,-0.033333333333333326,NEGATIVE,B002HQAXUW,A17ESTP5T7T1PH,1.0,2011-12-27,"These singles sell for $2.50 - $3.36 at the store for 1 box of 24 singles. I'm not sure why Amazon is selling it for $9.99 for a box of 24 singles.  Hazelnut coffee creamer is my favorite, but truly this is not a good buy.",-1.0,0.655192904005698
155.0,POSITIVE,0.9998469352722168,0.9998469352722168,0.9803,POSITIVE,0.5611111111111111,POSITIVE,B000SV90J8,A1CY94Z8YWQV12,5.0,2010-03-01,AWESOME!!! such a yummy flavor I got it as a healthy alternative to the desserts we normally eat and I am so glad that I did there are so many things you can do with Jello desserts and still have them taste good and be good for you. I will definitentally be purchasing this product again the flavor was so wonderful.,1.0,0.24785430217796706
156.0,POSITIVE,0.9991241097450256,0.9991241097450256,0.9681,POSITIVE,0.26666666666666666,POSITIVE,B000SV90J8,A3OO3TXDSIJDHY,5.0,2011-12-12,"I went to 4 grocery stores looking for this flavor of Jello for my green tomato jam recipe and finally found it here. This jello is wonderful! Evidently it's only carried in the stores during the summer but with harvest time in the Fall, I couldn't find it anywhere in town. This Jello tastes like watermelon and the jam recipe I made with it takes like watermelon jam! Great made as regular Jello too. Yummy!",1.0,0.41421916952612375
157.0,POSITIVE,0.9706884622573853,0.9706884622573853,0.015,NEUTRAL,0.0,NEUTRAL,B0036VM05I,AUIVXYS8E4DEX,5.0,2012-01-28,What a deal this is the healthiest salt you can use.  This box should last our family the year no problem.  Iodized sea salt will not raise your blood pressure as regular salt will.,1.0,0.5561476913631686
158.0,POSITIVE,0.9997277855873108,0.9997277855873108,0.8934,POSITIVE,0.6333333333333333,POSITIVE,B0036VM05I,A335SFRERY214N,5.0,2012-10-06,"Perfect size sea salt for the table or the picnic basket.  We love it. Shakes well, no clumping and flows freely.",1.0,0.18849631461538996
159.0,NEGATIVE,0.7638331651687622,-0.7638331651687622,-0.4721,NEGATIVE,0.54,POSITIVE,B000ITVLE2,A3NID9D9WMIV01,5.0,2009-12-06," Length:: 0:26 MinsThe expiration date is 21 months from the day I bought this product. The tuna, tomato combination is delicious. This is one of the many items I re-order on Amazon every month or so.edit: added a short video, so you see what this combination looks like.I was wearing one of those headlamps, but I didn't do a good job focusing on the tuna.I should film it over, but it doesn't look like many people view this product anyway.",1.0,0.6842801049586562
160.0,NEGATIVE,0.9907034635543823,-0.9907034635543823,0.4194,POSITIVE,-0.10729166666666663,NEGATIVE,B000ITVLE2,A395S4RA1X7BFB,5.0,2011-09-13,I've never heard of the SAFCOL brand before but I was tired of only trying the typical pouches; Starkist and Chicken of the Sea. I was really surprised as I thought it was a bit better than the other brands and with less seasoning.,1.0,0.7125321387540541
161.0,POSITIVE,0.9998238682746887,0.9998238682746887,0.9117,POSITIVE,0.7666666666666666,POSITIVE,B000ITVLE2,ADL44P8Z4A3M5,5.0,2011-12-05,"these are the best tasting tuna pack they make in my opinion - make a great on the go snack, and really satisfying with the tomato",1.0,0.11773045810887707
162.0,NEGATIVE,0.9988621473312378,-0.9988621473312378,-0.5504,NEGATIVE,-0.09722222222222221,NEGATIVE,B000ITVLE2,A1K37I9HWF3SAI,3.0,2012-10-03,"I have always purchased Star-Kist tuna but thought I would try this brand for a change of pace. The taste of the tuna was not pleasant, too much basil and other spices for me.",0.0,0.4508220178021368
163.0,NEGATIVE,0.9590991139411926,-0.9590991139411926,0.9517,POSITIVE,0.17894345238095238,POSITIVE,B000ITVLE2,A6Y8N2GHDH0ZO,4.0,2012-09-22,"I'm not familiar with the Safcol brand but being a tuna addict, gave this a shot. The tuna tastes like it's good quality but I found the tomato basil flavor to be a bit bland. It's better than something plain but it didn't pack the punch I was hoping for. It's still a great option for a low calorie, low fat meal.",0.5,0.9612012292341676
164.0,POSITIVE,0.9991773962974548,0.9991773962974548,0.4199,POSITIVE,0.19955357142857144,POSITIVE,B000ITVLE2,A5X6PJANY4XW4,5.0,2012-09-20,"I found it much tastier than the plain tuna pouches out there. Excellent quality, and no need to 'dress it up'.I put it the micro on about 20% power for 1 minute and Shazam!I believe a little heating brings out the flavor.",1.0,0.4130199978498388
165.0,NEGATIVE,0.9689642190933228,-0.9689642190933228,0.8957,POSITIVE,0.08476190476190476,POSITIVE,B000ITVLE2,ARTBQH9WOZTIV,1.0,2010-03-22,Seriously this product was as tasteless as they come. There are much better tasting products out there but at 100 calories its better than a special k bar or cookie snack pack. You just have to season it or combine it with something else to share the flavor.,-1.0,0.9349627433192427
166.0,POSITIVE,0.9992547631263733,0.9992547631263733,0.9597,POSITIVE,0.0984375,POSITIVE,B003TQQKFQ,A2TUJ3MOKXZVYK,5.0,2012-06-01,"I read about pomegranate molasses so I had to try it! I haven't made anything with it yet, just eaten a little bit at a time but WOW is it decadent! It's dark, syrupy, sour, and a little sweet. A dab of this and I forget about dessert. It's just a really unique flavor with a pleasing metallic undertone. Yum!! I'm going to try making fesenjan next :-)",1.0,0.5090529466140569
167.0,POSITIVE,0.9998489618301392,0.9998489618301392,0.9098,POSITIVE,0.725,POSITIVE,B003TQQKFQ,A2QHQM3HHFUSHG,5.0,2012-04-11,"Used this in Moroccan recipes, as a syrup in a brilliant mixed beverage and as a swirled topping on sliced oranges soaked in orange water.  Wonderful, wonderful stuff!",1.0,0.14012007192986972
168.0,NEGATIVE,0.9995507597923279,-0.9995507597923279,-0.1154,NEGATIVE,-0.058333333333333334,NEGATIVE,B007B9J6G2,A34YK0ZTWOR858,1.0,2012-08-20,"I don't know how long these sat on the back of a shelf somewhere, but they were so old that they wouldn't cook.  I had to throw half of them out, because the skins were damaged, a clear sign of dried beans past their prime.  I can't even return these or ask for a refund, because food is not returnable.  Will find a different brand to use.  For now, I have about fifty servings of beans to throw away.",-1.0,0.5277103710616092
169.0,NEGATIVE,0.9993264675140381,-0.9993264675140381,-0.5283,NEGATIVE,0.039999999999999994,POSITIVE,B0064KO0BU,A34D61RQILOKIJ,1.0,2012-10-13,"Besides being smaller than runts, they look the same and have the same consistency.  Unfortunately, they taste nothing like banana runts...nor do they even taste good.  Yucky stuff.  Trying to return with vendor.",-1.0,0.5204213563985056
170.0,NEGATIVE,0.9987815022468567,-0.9987815022468567,-0.7721,NEGATIVE,0.004166666666666666,POSITIVE,B0064KO0BU,AAV3AEI6YSYA2,3.0,2012-08-24,"The item over all was fine, but the Banana Heads are not just like Banana Runts they are alot smaller. Also when I received the item, the packaging was not great. The Banana Heads had come open during shipping and were all over the packing envelope.",0.0,0.5259720320140066
171.0,NEGATIVE,0.6861361265182495,-0.6861361265182495,0.6476,POSITIVE,0.2,POSITIVE,B0064KO0BU,A104Y49ZQ4CYJ2,5.0,2012-08-13,"I purchased as a giveaway for a baby shower with Jungle theme! They worked out perfect for 25 small bags of candy. I purchased 5#. If you want more than 25 small bags, I would purchase a larger bag.",1.0,0.6787777066046329
172.0,POSITIVE,0.9994922876358032,0.9994922876358032,0.6808,POSITIVE,0.021212121212121213,POSITIVE,B001IUKD76,A2KVCXTQVN18KI,5.0,2010-09-01,"I have drunk Ricore since my mother allowed be to drink caffeine. I love this stuff in milk.It's much smoother and tastier than instant coffee with milk. I am French and live in the US,and bring back boxes of Ricore at every opportunity. Savora is another hidden gem you can bringback. Check it out.",1.0,0.4989410499682272
173.0,POSITIVE,0.9997451901435852,0.9997451901435852,0.8906,POSITIVE,0.35,POSITIVE,B001IUKD76,A2K8UBI64T0BM8,5.0,2009-12-30,"I first had this drink when my mother brought it back with her from a visit to her home in Brittany France and thought it was delicious!  I wish it were a bit cheaper but other than that, I love this product!",1.0,0.34792955336921366
174.0,POSITIVE,0.9989678859710693,0.9989678859710693,0.9904,POSITIVE,0.2764835164835165,POSITIVE,B0081XN2HQ,A3HUV0ZQPXO3V7,5.0,2012-08-14,"I couldn't wait to try the 8&#8243; Cinnamon Coffee Cake because it is made with fresh eggs, creamy sour cream, Madagascar Bourbon Vanilla and is topped and filled with cinnamon streusel. This 8&#8243; Cinnamon Coffee Cake is available online for only $18.95. Now, I have had my fair share of cinnamon coffee cakes, but, let me just tell you that the FantasiCakes Cinnamon Coffee Cake really ""takes the cake"" with size, price, quality and taste.The cake arrived very fast and was carefully packaged so that it arrived in almost perfect condition. It also comes with a large tub of white icing that you can drizzle over the top, before serving. I couldn't believe how large the size was and it actually fed my family of 5 for us to enjoy during breakfast, for three days. The cake itself is thick and almost has a solid but sponge cake type consistency that is really moist and very filling. The flavors are to die for with the sticky cinnamon outside and sweet cinnamon and vanilla swirled throughout the inside of the cake. The icing really tops it off beautifully and gives it that moist and sticky sweet flavor. Pair the cake with your morning coffee and you've got the perfect breakfast treat!",1.0,0.41467533852006466
175.0,POSITIVE,0.945606529712677,0.945606529712677,0.9682,POSITIVE,0.26666666666666666,POSITIVE,B0025VRCJY,A3PPOTV6659ATF,4.0,2010-08-03,I used to love these growing up and stopped drinking water and lemon juice from this brand about 5-6 years ago. This stuff used to be so strong i used to just pour some in my mouth and get that alive feeling going. It feels like the product went through changes which added more water or something to make it not so strong. The stronger it is the less you use as well. The product is still really good but the taste is the same quality as the cheaper brand names almost. I thought  these would go fast but hey all lemon stuff i love unless it goes bad. This is a good product just wish it still had that hit me in the mouth chug sensation it used to be like.,0.5,0.398668371019978
176.0,POSITIVE,0.9995337724685669,0.9995337724685669,0.7579,POSITIVE,0.33375,POSITIVE,B0025VRCJY,A2VYRRDJN2UKWB,5.0,2011-03-13,"One of the best lemon juice that I have tried. I am recurring customer due to the high quality of this product. When the season for fresh lemos is out, this one supplement our need for the citrus on the kitchen or refreshments.I will continue buying it.",1.0,0.3370356396040503
177.0,POSITIVE,0.9992185831069946,0.9992185831069946,0.4215,POSITIVE,0.19999999999999998,POSITIVE,B0025VRCJY,A2ACUGNVT36JYX,5.0,2011-12-30,This lemon juice is a must in my kitchen year-round. It has a powerful flavor and you don't need much of it to zest up a dish. I add a spritz of it to my water nearly every day.I will buy this product again and again.,1.0,0.41262803161578543
178.0,POSITIVE,0.9982870221138,0.9982870221138,0.6249,POSITIVE,0.3,POSITIVE,B0025VRCJY,A3F8JQ5J29GWUV,5.0,2011-09-09,"Fast delivery and good product. This is the same lemon juice concentrate you can find in stores and it's really handy to have around to add to sauces, dressings, etc. Such a pain to squeeze fresh juice everytime you need it, nevermind having the lemons on hand to begin with.",1.0,0.34942396491358224
179.0,POSITIVE,0.999447762966156,0.999447762966156,0.8141,POSITIVE,0.4645833333333333,POSITIVE,B0025VRCJY,A3L9ZT7SRJYLVH,4.0,2011-01-02,"This is not as good as the Frozen Lemon juice, but it is good. It has a slightly odd flavor, perhaps from a preservative. Sure wish I could order the frozen juice!",0.5,0.271598862172623
180.0,POSITIVE,0.9992237091064453,0.9992237091064453,0.7458,POSITIVE,-0.05166666666666666,NEGATIVE,B005CJVVJ8,A3O8ZE8BHREE0W,4.0,2011-08-26,"Couldn't believe it when told how relaxing this beverage was. Seriously, drink it only if you are getting ready for a nap or bedtime. If you have plans to drive or perform any other activity not recommended.I feel my arms and legs almost tingle with relaxation. After a short time my eyes start to get droopy and I am in another place.Love this stuff.",0.5,0.5484139620569887
181.0,NEGATIVE,0.9778582453727722,-0.9778582453727722,0.6085,POSITIVE,0.11249999999999998,POSITIVE,B005CJVVJ8,A3BSTFFIKK5YTW,4.0,2012-01-31,I bought these at Grocery Outlet here in the Seattle Tacoma are for $4.00 a case of tweleve not paying $38.00 Yes 3 for a dollar. I like the taste not great but not bad either low calorie will buy more but not at this whacked out price.,0.5,0.8115242434163188
182.0,POSITIVE,0.9998774528503418,0.9998774528503418,0.9667,POSITIVE,0.6166666666666667,POSITIVE,B005CJVVJ8,A3F44FUPG97AA9,5.0,2012-06-13,"This is an great product. The taste is great, and it works exactly as described. Superb natural sleep aid. AMAZING!",1.0,0.21231838689006322
183.0,POSITIVE,0.9887701272964478,0.9887701272964478,0.9478,POSITIVE,0.19583333333333333,POSITIVE,B005CJVVJ8,A1AL946PZ24084,3.0,2012-04-18,"WE have been looking for ""natural"" ways to help us sleep since we always seem to be overloaded with stress and a busy schedule. Yes, we'd probably be better served taking a yoga class, but this is a good second choice. This helps you fall asleep and stay asleep. I drank half the first night and that was plenty for me. After about 30 minutes, I was ready for bed! I woke up refreshed and with no sleepy-drug hangover, so that is a huge bonus.I gave the product 3 stars (instead of the 5 it deserves) as their packing job was marginal at best. The product arrived with 2 broken bottles, which at this price is a $6 loss! The bottles are glass and all they did was wrap one layer of the small-bubbled bubble wrap around the case and placed it in a larger box with extra room to move around in that box. Big packing fail, but the product is awesome.",0.0,0.44644543868371483
184.0,POSITIVE,0.9976012110710144,0.9976012110710144,0.9577,POSITIVE,0.19369047619047622,POSITIVE,B001KUUNP6,A262Z0S6PT9U16,5.0,2010-12-19,"We made chocolate chip cookies with BRM Garbanzo Bean Flour and the results were fantastic!  The brown sugar and chocolate mask any bean taste that other reviews have mentioned.  Our friends couldn't discern any difference from classic CCCs.  The texture, body, and elasticity (meaning reduced tendency to fall apart that occurs with most other gluten-free flours) is nice and chewy -- the same as CCCs made with regular flour.  And an added bonus -- the high protein and fiber level (I calculate 2-3 g fiber/cookie) fills you up so that you are satisfied with smaller servings and the glycemic index is significantly lower.I highly recommend this flour even if CCCs are the only thing you make with it.",1.0,0.4530590706101424
185.0,POSITIVE,0.9985130429267883,0.9985130429267883,0.6597,POSITIVE,0.5666666666666667,POSITIVE,B001KUUNP6,A317BY3IPZ83MJ,5.0,2009-02-25,This  is great stuff.  Made some really tasty banana bread.  Good quality and lowest price in town.,1.0,0.2272813131552392
186.0,NEGATIVE,0.9990496039390564,-0.9990496039390564,-0.5994,NEGATIVE,-0.06759259259259259,NEGATIVE,B001KUUNP6,A18VJ0WOQAIZYD,5.0,2012-05-18,"We had trouble finding this locally - delivery was fast, no more hunting up and down the flour aisle at our local grocery stores.",1.0,0.4672884705918674
187.0,POSITIVE,0.9606919884681702,0.9606919884681702,0.9967,POSITIVE,0.18118279569892473,POSITIVE,B000NY8ODS,A1IU7S4HCK1XK0,5.0,2012-04-08,"This packet of glaze is the secret to making those European style fresh fruit tarts. I am about to make one for a pie auction at church, after a friend requested that something ""strawberry"" should be offered. You can make the most amazing and relatively ""healthy"" fruit tarts by baking a base, layering it with uncooked, fresh, sliced fruit, then pouring over the made-up contents of one of these packets. They harden up at room temperature, hold the fruit together so you can slice the tart, and they let the beauty of the arranged fruit show through. I've also seen this glaze used over cheesecakes, to hold a fruit topping in place. Personally, I do not like cheesecake (too rich for me) but a fruit glazed cheesecake is gorgeous, I will admit. To do this, slice fruit and layer it on the cheesecake while it's still in the springform pan. Pour on the glaze, let it set up and then remove the springform. You'll have a clear layer of fruit on top of the cheesecake. Cherries, strawberries or sliced mangos are nice, but the best one I ever had used thin slices of lemons, that had been gently poached in sugar syrup before they were layered on the cake.I use a base of sponge cake, baked in a shallow form, but other bases can be pate sucre  (a kind of French pastry that is a bit like a sugar cookie) that works well in those fluted, straight-sided forms. You can also make mini-tarts in a muffin pan, pre-baking each mold with a layer of pie crust (even commercial crust works, though again, I prefer pate sucre, it holds its shape better and is more substantial and has a better crumb.) Just blind-bake the muffin tins lined with pate, then pop them out and fill with fresh fruits (berries are great) and pour over the glaze. Some people put a layer of creme patisserie, which is a pastry cream like custard but stabilized with flour,  below the fruit and I happen to think these taste best.If you get into baking, this glaze is a must-have on the shelf. The ingredients are vegan: tapioca starch, carrageenan, dextrose, cream of tartar, locust bean gum, so if you are looking to make a vegan tofu cheesecake, you can use this on top, as well as use it for fruit tarts with a nut crust base.",1.0,0.4607963159967896
188.0,POSITIVE,0.9710932970046997,0.9710932970046997,0.6983,POSITIVE,0.3266666666666666,POSITIVE,B00029XIZI,A2S72TUJDQUBMH,5.0,2009-03-04,"My Scotties were full of hot spots and when I used this within a week all the hot spots were gone. The smell is kinda strong, but not bad. It's tolerablel.",1.0,0.32347416157089753
189.0,POSITIVE,0.9949093461036682,0.9949093461036682,0.8868,POSITIVE,0.07756410256410257,POSITIVE,B004V6AH34,ATX44LVZL5JFV,4.0,2011-08-27,"I bought this coffee because its much cheaper than the ganocafe and has the organic reishi mushroom as well as other healthy antioxidants.  I didn't expect it to taste good, but it actually does!  I've only had it for a few days and for $5 its totally worth it.  My sisters all take ganocafe but now I'm introducing them to this less expensive similar coffee.  I will follow up on this product in a few weeks.  :)",0.5,0.5013436386781875
190.0,POSITIVE,0.9995301961898804,0.9995301961898804,0.3506,POSITIVE,0.10000000000000002,POSITIVE,B004V6AH34,A3AFVGFX175F9N,3.0,2012-06-25,"The coffee is very finely processed and the flavor is just alright.  Nescafe and Mount Hagen are better - I bought this to try something other than these two, but I probably won't get this again.  There is just a slight ""vitaminy"" taste, but it's not overwhelming.  It's also a bit pricey for what you get.",0.0,0.46423150355981535
191.0,POSITIVE,0.9998537302017212,0.9998537302017212,0.4926,POSITIVE,0.85,POSITIVE,B004V6AH34,AXAJ1GHE97YE2,5.0,2012-06-07,"This coffee is great because it's all organic ingredients!  No pesticides to worry about, plus it tastes good, and you have the healing effects for ganoderma.",1.0,0.2606073826208469
192.0,POSITIVE,0.9969857335090637,0.9969857335090637,0.9062,POSITIVE,0.19846938775510203,POSITIVE,B004V6AH34,A3POAWC2JPQQQP,5.0,2012-05-29,"Like the other people mentioned, this coffee has a great taste. I've tried different instant coffees before, but this one is one of the better ones. Another one of my favorites, if you want to try it out (though NOT organic), is 'Africafe pure instant coffee'",1.0,0.43717902956599247
193.0,POSITIVE,0.9993983507156372,0.9993983507156372,0.8756,POSITIVE,0.3416666666666667,POSITIVE,B004V6AH34,AJZ2A9UOJK0RB,5.0,2012-05-04,"Tastes great, and gives me energy without the jitters. Love this product.However, I do wish it came in some sort of resealable jar or hard plastic container instead of a zip-lock pouch because the zip-lock ripped off and quit working after awhile. But the product is fantastic, just not crazy about the packaging.",1.0,0.3495286836790011
194.0,POSITIVE,0.9997910857200623,0.9997910857200623,0.9595,POSITIVE,0.041249999999999995,POSITIVE,B0028C44Z0,A19NGYCQ1NCF3W,5.0,2011-12-14,These little guys are tasty and refreshing.I usually eat salads for lunch which can do terrible things to breath.  I eat 2 of these after lunch (because they are so small) and I find this sufficiently resolves the problem.They're sugar free (sugar can actually help the smelly bacteria grow) which is great and they're tasty enough that I almost think of them as part of my lunch.This is a good bulk value buy and I'd highly recommend the mints themselves.  Cheers!,1.0,0.5421573337297789
195.0,NEGATIVE,0.9555224180221558,-0.9555224180221558,0.8616,POSITIVE,0.375,POSITIVE,B0028C44Z0,A32DDKLY942A84,4.0,2010-09-12,"I like these better than the regular Altoids, but they're even more costly, so you'd better like them.",0.5,0.9406560961139668
196.0,POSITIVE,0.9953945279121399,0.9953945279121399,0.9556,POSITIVE,0.39974489795918366,POSITIVE,B0028C44Z0,A3B6S35IUGOGW4,5.0,2011-03-18,These little tins of sugar free mine mints were a great deal.There perfict for on the go.Fifty mints per tin is just the right amount to cary along.And there safer for your teeth than the ones with sugar.The price of twelve dollars was very resonable.Also there great for shareing.If you are looking for a mint try these ones.Youll be glad you did.,1.0,0.33300575084615036
197.0,NEGATIVE,0.9970120191574097,-0.9970120191574097,0.658,POSITIVE,0.1375,POSITIVE,B0028C44Z0,AI7O5C9KBVSTF,5.0,2010-05-17,"Pros:+packaging, shipping, price+sold about a year before its expiration date (enough for me to eat/share 9 boxes)+not too ""fresh"" like the regular wintergreen and not in a powdery form. it's a real mint!Cons: none!",1.0,0.8462764082701849
198.0,NEGATIVE,0.996526300907135,-0.996526300907135,0.4153,POSITIVE,0.13333333333333333,POSITIVE,B0028C44Z0,A4LL4KXLRBQHQ,3.0,2010-07-07,"Be careful not to eat too many of them in one day, as one of the chemicals in it is the same as that of a LAXATIVE!!! LOLOLOL!!!",0.0,0.747143616061669
199.0,POSITIVE,0.9997742772102356,0.9997742772102356,0.8268,POSITIVE,0.6166666666666667,POSITIVE,B0028C44Z0,A3U94LRA4I8YAL,5.0,2010-02-12,These mints are really strong and have a great taste. They are also a convenient size to carry in a pocket or purse.,1.0,0.19185391995412554
200.0,POSITIVE,0.9989084005355835,0.9989084005355835,0.7178,POSITIVE,0.5,POSITIVE,B0028C44Z0,A1WTXY4MW3YDF2,5.0,2012-08-12,This is a huge supply of them. I'm still working on these and have plenty to spare. Much more effective than buying one from the grocery store or 7-11 every time you want a mint.,1.0,0.2501227581864047
201.0,NEGATIVE,0.9996682405471802,-0.9996682405471802,0.6381,POSITIVE,0.07291666666666667,POSITIVE,B0028C44Z0,A1UF2VN3O50NGW,2.0,2012-03-04,"Even with small containers, they don't fill them up.  These little tins are less than half filled and at the price charged it seems a rip-off. Is there some exotic ingredient as costly as gold contained in those tiny squares?  Or how about the cereal ploy, they were filled at the factory but settled in transport.Can manufacturers be honest in their dealings?",-0.5,0.8318809403199595
202.0,POSITIVE,0.9995642304420471,0.9995642304420471,0.9531,POSITIVE,0.2203125,POSITIVE,B0028C44Z0,A3VAYCK681VZZO,5.0,2011-11-08,"I love, and use the empty containers for medicine/advil in my purse, desk, suitcase. Also line with felt to keep earrings. Perfect little size to disguise small valuables when traveling and LOVE the mints. Tiny and powerful without burning my mouth.",1.0,0.4371059566939017
203.0,POSITIVE,0.9308072328567505,0.9308072328567505,0.8225,POSITIVE,0.8,POSITIVE,B0028C44Z0,A3TIC20I6XI297,5.0,2011-11-05,Received as shown. My mother in law likes these and Walgreens quit carrying them. It was great i could get them on Amazon.,1.0,0.06993716090978447
